date_time_published_gmt,message_id,categories,mile_markers,river_name,mile_marker_min,mile_marker_max,geographic_area,originator,criticality,notes
2022-09-24 19:40:25,SEC LMR BNM 0109-22,shoaling;draft restriction,MM 537;MM 869,MISSISSIPPI-LO,537.0,869.0,MM 537-MM 869,Lower Mississippi,SAFETY,"1. THE US COAST GUARD CAPTAIN OF THE PORT (COTP) LOWER MISSISSIPPI RIVER (LMR) IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER. 2. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THE FOLLOWING LIMITS FOR SOUTH BOUND TOWS TRANSITING THE LOWER MISSISSIPPI RIVER.3. FOR TOWS TRANSITNG FROM MM 537 TO MM 869:A. DRAFTS NO GREATER THAN 10 FT 6 IN.B. BARGES TO BE CONFIGURED NO MORE THAN 7 WIDE.5. ALL BARGES THAT ARE CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN THE ADVISED DEPTHS SHALL BE PLACED ON INBOARD STRINGS.6. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES.7. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.BT"
2022-09-26 13:23:18,SEC LMR BNM 0110-22,shoaling,MM 557 LMR,MISSISSIPPI-LO,557.0,557.0,MM 557 LMR,Lower Mississippi,SCHEDULED,SHOALING HAS BEEN REPORTED IVO MM 557 LMR MID CHANNEL 300 FT OFF THE GREEN BUOY LINE AND IS ABOUT 9FT DEEP. MARINERS ARE REQUESTED TO TRANSIT THE AREA WITH EXTREME CAUTION.   CANCEL AT//101649Z OCT 22//  BT
2022-09-28 16:59:56,SEC LMR BNM 0111-22,shoaling;draft restriction,MM 869;MM 303,MISSISSIPPI-LO,303.0,869.0,MM 869-303 LMR,Lower Mississippi,SAFETY,"A. THE US COAST GUARD CAPTAIN OF THE PORT (COTP) LOWER MISSISSIPPI RIVER ) IS ISSUING A LOW WATERSAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER. B. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THEFOLLOWING LIMITS FOR SOUTH BOUND TOWS TRANSITING THE LOWER MISSISSIPPI RIVER.C. FOR TOWS TRANSITNG FROM MM 869 TO MM 303:1. DRAFTS NO GREATER THAN 9 FT 6 IN.2. BARGES TO BE CONFIGURED NO MORE THAN 5 WIDE.C. ALL BARGES THAT ARE CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN THE ADVISED DEPTHSSHALL BE PLACED ON INBOARD STRINGS.D. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH ANDWIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES.E. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS CH-16 OR VIA TELEPHONE AT 866-777-2784TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.BT"
2022-10-03 20:44:55,SEC LMR BNM 0114-22,shoaling,MM 681.7 LMR,MISSISSIPPI-LO,681.7,681.7,681.7 LMR,Lower Mississippi,SAFETY,SHOALING HAS BEEN REPORTED IVO MM 681.7 LMR MID CHANNEL. MARINERS ARE REQUESTED TO TRANSIT THE AREA WITH EXTREME CAUTION.   CANCEL AT//180018Z OCT 22//  BT
2022-10-14 14:08:27,SEC LMR BNM 0115-22,draft restriction,MM 869;MM 303,MISSISSIPPI-LO,303.0,869.0,MM 869-303 LMR,Lower Mississippi,SAFETY,"1. THE U.S. COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER.2. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THE FOLLOWING LIMITS FOR TOWS TRANSITING THE LOWER MISSISSIPPI RIVER FROM MM 869 TO MM 303. A. DRAFTS NO GREATER THAN 9 FT.B. BARGES TO BE CONFIGURED NO MORE THAN 5 WIDE.C. BARGES CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN 9 FT SHALL BE PLACED AS NEAR TO THE CENTER OF THE TOW AS POSSIBLE. BT"
2022-10-22 05:25:22,SEC LMR BNM 0118-22,shoaling,MM 844.1 LMR,MISSISSIPPI-LO,844.1,844.1,MM 844.1 LM,Lower Mississippi,SAFETY,1. THE COAST GUARD RECIEVED A REPORT OF POTENTIAL SHOALING IVO MM 844.1 LMR ALONG RDB. ALL MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION.  BT
2022-10-26 15:05:08,SEC LMR BNM 0120-22,shoaling,MM 524.9 LMR,MISSISSIPPI-LO,524.9,524.9,MM 524.9 LMR RDB,Lower Mississippi,SAFETY,POSSIBLE SHOALING HAS BEEN REPORTED ALONG THE GREEN BUOY LINE AT MM 524.9 LMR RDB. MARINERS ARE REQUESTED TO TRANSIT THE AREA WITH CAUTION.BT
2022-11-08 20:38:19,SEC LMR BNM 0124-22,shoaling,MM 791 LMR,MISSISSIPPI-LO,791.0,791.0,MM 791 LMR,Lower Mississippi,SAFETY,A. THE CG HAS RECEIVED A REPORT OF SHOALING IN THE VICINITY OF MM 791 LMR. MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION.  CANCEL AT//222356Z NOV 22//  BT
2022-11-05 18:17:44,SEC LMR BNM 0122-22,dredging,MM 739;MM 745 LMR,MISSISSIPPI-LO,739.0,745.0,MM 745 - 739 LM,Lower Mississippi,SAFETY,"1. MARINERS ARE ADVISED THAT US ARMY CORPS OF ENGINEERS DREDGE VESSEL HURLEY WILL BE WORKING IVO REDMAN BAR BETWEEN MM 739 AND MM 745 LMR STARTING 05NOV2022.  2. MARINERS ARE TO PROCEED WITH CAUTION ONLY AFTER MAKING PASSING ARRANGEMENTS WITH DREDGE VESSEL HURLEY. 3. THE DREDGE VESSEL HURLEY CAN BE CONTACTED VIA MARINE VHF-FM ON CH-13 AND CH-16.""  BT"
2022-07-28 17:16:03,SEC LMR BNM 0063-22,dredging,MM 740 LMR,MISSISSIPPI-LO,740.0,740.0,MM 740 LMR,Lower Mississippi,SAFETY,"1. MARINERS ARE ADVISED THAT US ARMY CORPS OF ENGINEERS DREDGE VESSEL JADWIN WILL BE WORKING IVO REDMAN BAR AT MM 740 LMR DAILY FROM 29 JUL 2022 TO 5 AUG 2022. 2. DREDGE EQUIPMENT MAY INTERMITTENTLY BLOCK THE CHANNEL, AND THEREFORE ONGOING ROLLING CHANNEL CLOSURES MAY BE REQUIRED DURING THIS PROJECT.3. TRAFFIC WISHING TO PASS SHOULD CONTACT THE DREDGE VESSEL JADWIN AT LEAST 15 MINUTES PRIOR TO ARRIVAL TO ALLOW DREDGE PERSONNEL TO SECURE EQUIPMENT.4. MARINERS ARE REQUESTED TO TRANSIT THE AREA AT THEIR SLOWEST SAFE SPEED TO MINIMIZE WAKE AND TO PROCEED WITH CAUTION AFTER MAKING PASSING ARRANGEMENTS WITH DREDGE VESSEL JADWIN.5. THE DREDGE VESSEL JADWIN CAN BE CONTACTED VIA MARINE VHF-FM ON CH-13 AND CH-16 OR VIA TELEPHONE AT 601-631-5795.BT"
2022-08-17 15:36:59,SEC LMR BNM 0071-22,dredging,MM 537.2 LMR,MISSISSIPPI-LO,537.2,537.2,MM 537.2 LMR,Lower Mississippi,SCHEDULED,"1. MARINERS ARE ADVISED THAT US ARMY CORPS OF ENGINEERS DREDGE VESSEL INTEGRITY WILL BE WORKING GREENVILLE HARBOR AT MM 537.2 LMR DAILY FROM 0600L TO 1900L  2. MARINERS ARE REQUESTED TO TRANSIT THE AREA AT THEIR SLOWEST SAFE SPEED TO MINIMIZE WAKE, WITH AS WIDE OF BERTH AS IS SAFE, AND TO PROCEED WITH CAUTION. 3. THE DREDGE VESSEL INTEGRITY CAN BE CONTACTED VIA MARINE VHF-FM ON CH-16.  CANCEL AT//311735Z AUG 22//  BT"
2022-08-22 15:39:47,SEC LMR BNM 0073-22,shoaling;draft restriction,MM 585;MM 869,MISSISSIPPI-LO,585.0,869.0,MM 585-869,Lower Mississippi,SAFETY,"1. THE US COAST GUARD CAPTAIN OF THE PORT (COTP) LOWER MISSISSIPPI RIVER (LMR) IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER.  2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 3. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THE FOLLOWING LIMITS FOR TOWS TRANSITING THE LOWER MISSISSIPPI RIVER. 4. FOR TOWS TRANSITNG FROM MM 585 TO MM 869: A. DRAFTS NO GREATER THAN 11 FT 6 IN. B. BARGES TO BE CONFIGURED NO MORE THAN 7 WIDE. 6. ALL BARGES THAT ARE CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN THE ADVISED DEPTHS SHOULD BE PLACED ON INBOARD STRINGS. 7. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.""  CANCEL AT//051917Z SEP 22//  BT"
2022-08-22 16:10:09,SEC LMR BNM 0073-22,shoaling;draft restriction,MM 585;MM 869,MISSISSIPPI-LO,585.0,869.0,MM 585-869,Lower Mississippi,SAFETY,"1. THE US COAST GUARD CAPTAIN OF THE PORT (COTP) LOWER MISSISSIPPI RIVER (LMR) IS ISSUING A LOW WATER SAFETY ADVISORY FOR THE LOWER MISSISSIPPI RIVER.  2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 3. THE COTP, WITH THE CONCURRENCE OF THE LOWER MISSISSIPPI RIVER COMMITTEE, RECOMMENDS THE FOLLOWING LIMITS FOR TOWS TRANSITING THE LOWER MISSISSIPPI RIVER. 4. FOR TOWS TRANSITNG FROM MM 585 TO MM 869: A. DRAFTS NO GREATER THAN 11 FT 6 IN. B. BARGES TO BE CONFIGURED NO MORE THAN 7 WIDE. 6. ALL BARGES THAT ARE CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN THE ADVISED DEPTHS SHOULD BE PLACED ON INBOARD STRINGS. 7. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.""  CANCEL AT//051917Z SEP 22//  BT"
2022-08-26 18:08:27,SEC LMR BNM 0074-22,dredging,MM 850 LMR,MISSISSIPPI-LO,850.0,850.0,MM 850 LMR,Lower Mississippi,SAFETY,"A. MARINERS ARE ADVISED THAT GREAT LAKES DREDGE VESSEL IOWA WILL BE WORKING AT THE MOUTH OF THE CARUTHERSVILLE HARBOR AT MM 850 LMR FROM 26 AUG TO 1 SEP. THE DREDGE VESSEL IOWA CAN BE CONTACTED VIA CH-16 OR CH-71. B. MARINERS ARE REQUESTED TO TRANSIT THE AREA WITH AS WIDE OF BERTH AS IS SAFE, AND TO PROCEED WITH CAUTION.  BT"
2022-08-31 08:40:24,SEC LMR BNM 0075-22,shoaling,MM 222.1 ARK,ARKANSAS,222.1,222.1,MM 222.1 ARK,Lower Mississippi,SAFETY,THE COAST GUARD RCVD A RPT OF POSSIBLE SHOALING MID CHANNEL IVO MM 222.1 ARK. ALL MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION.  BT
2022-09-01 17:04:02,SEC LMR BNM 0073-22,dredging,,,,,,Lower Mississippi,CANCELLATION,1. CANCEL SEC LMR BNM 0073-22 DTG 221904Z AUG 22.  2. DREDGING IS COMPLETE.  BT
2022-09-02 13:00:24,SEC LMR BNM 0080-22,shoaling,MM 0.0-10,WHITE,0.0,10.0,0.0-10 WHITE RVR,Lower Mississippi,SAFETY,SHOALING HAS BEEN REPORTED IVO MM 0.0-10 ON THE WHITE RIVER. MARINERS ARE REQUESTED TO TRANSIT WITH EXTREME CAUTION.   CANCEL AT//160400Z SEP 22//  BT
2022-09-02 15:56:46,SEC LMR BNM 0080-22 UPDATE-1,shoaling,MM 00 - 10,WHITE,0.0,10.0,0.0-10 WHITE RVR,Lower Mississippi,UPDATE,"1. THE US COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY FOR THE WHITE RIVER  2. SHOALING HAS BEEN REPORTED THROUGHOUT THE WHITE RIVER FROM MM 00 - 10  3. MARINERS SHOULD TRANSIT WITH EXTREME CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 4. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.   CANCEL AT//160400Z SEP 22//  BT"
2022-09-06 11:22:16,SEC LMR BNM 0081-22,shoaling,MM 774 - 783,MISSISSIPPI-LO,774.0,783.0,MM 774 - 783 LMR,Lower Mississippi,SAFETY,"1. THE US COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY FOR KNOWN SHOALING ALONG THE GREEN BOUY LINE ON THE LOWER MISSISSIPPI RIVER FROM MM 774 - 783. 2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 3. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 314-269-2332 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.  CANCEL AT//201503Z SEP 22//  BT"
2022-09-07 13:23:05,SEC LMR BNM 0082-22,shoaling,MM 362.4 LMR,MISSISSIPPI-LO,362.4,362.4,MM 362.4 LMR,Lower Mississippi,SAFETY,"A. THE CG HAS RECEIVED A REPORT OF EIGHT FOOT SHOALING IVO MM 362.4 LMR LDB. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADIVSED THAT THE USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. B. MARINERS ARE REQUESTED TO CONTACT CGWR TO REPORT SHOALING, HAZARDOUS CONDITIONS,  OR MISSING ATON.  BT"
2022-09-07 14:23:51,SEC LMR BNM 0083-22,shoaling,MM 462.4 LMR,MISSISSIPPI-LO,462.4,462.4,MM 462.4 LMR,Lower Mississippi,SCHEDULED,"A. THE CG HAS RECEIVED A REPORT OF EIGHT FOOT SHOALING IVO MM 462.4 LMR LDB. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADIVSED THAT THE USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. B. MARINERS ARE REQUESTED TO CONTACT CGWR TO REPORT SHOALING, HAZARDOUS CONDITIONS,  OR MISSING ATON.   BT"
2022-09-08 10:31:14,SEC LMR BNM 0084-22,shoaling;draft restriction,MM 585;MM 869,MISSISSIPPI-LO,585.0,869.0,MM 869-585 LMR,Lower Mississippi,SAFETY,"A. THE US COAST GUARD CAPTAIN OF THE PORT IS ISSUING A LOW WATER SAFETY ADVISORY THE LOWER MISSISSIPPI RIVER AND RECOMMENDS THE FOLLOWING LIMITS FOR TOWS TRANSITING FROM MM 585 TO MM 869: 1. DRAFTS NO GREATER THAN 11 FT 6IN. 2. BARGES TO BE CONFIGURED NO MORE THAN 7 WIDE. 3. BARGES CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN 11 FT 6IN SHOULD BE PLACED ON INBOARD STRINGS. B. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. C. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON. BT"
2022-09-08 11:25:24,SEC LMR BNM 0085-22,shoaling,MM 783-774 LMR,MISSISSIPPI-LO,774.0,783.0,MM 783-774 LMR,Lower Mississippi,SAFETY,"A. THE CG HAS RECEIVED A REPORT OF SHOALING FROM MM 783-774 LMR, ALONG THE GREEN BUOY LINE. B. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND  WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. C. MARINERS ARE REQUESTED TO CONTACT WESTERN REPORT SHOALING, HAZARDOUS CONDITIONS,  OR MISSING ATON.  BT"
2022-09-08 22:21:17,SEC LMR BNM 0087-22,shoaling,MM 524.5 LMR;MM 356 LMR,MISSISSIPPI-LO,356.0,524.5,MM 524.5 AND 356 LMR,Lower Mississippi,SAFETY,"A. THERE IS A SAFETY ADVISORY FOR SHOALING IVO MM 524.5 LMR ALONG THE RDB AND MM 356 LMR ALONG THE LDB.1. MARINERS TRANSITING MM 356 LMR ARE ADVISED NOT TO TRANSIT ALONG THE RED BUOY LINE.2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES.3. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.BT"
2022-09-09 17:36:14,SEC LMR BNM 0088-22,shoaling;draft restriction,MM 585;MM 869 LMR,MISSISSIPPI-LO,585.0,869.0,MM 869-585 LMR,Lower Mississippi,SAFETY,"A. THE US COAST GUARD CAPTAIN OF THE PORT HAS PLACED THE FOLLOWING LIMITS FOR TOWS TRANSITINGFROM MM 585 TO MM 869 LMR:1. DRAFTS NO GREATER THAN 11 FT 6IN.2. BARGES TO BE CONFIGURED NO MORE THAN 7 WIDE.3. BARGES CURRENTLY IN THE SYSTEM WITH DRAFTS GREATER THAN 11 FT 6IN SHOULD BEPLACED ON INBOARD STRINGS.B. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINEDDEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES.C. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINEVHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUSCONDITIONS, OR MISSING ATON.BT"
2022-09-10 21:24:58,SEC LMR BNM 0090-22,shoaling,MM 524.5,MISSISSIPPI-LO,524.5,524.5,MM 526 LM,Lower Mississippi,SAFETY,"1. THE US COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY FOR A REPORT OF SHOALING ALONG THE GREEN BUOY LINE (RDB) IVO MM 524.5, LOWER MISSISSIPPI RIVER. 2. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. 3. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.  CANCEL AT//250100Z SEP 22//  BT"
2022-09-12 17:02:55,SEC LMR BNM 0091-22,shoaling,MM 811 LMR,MISSISSIPPI-LO,811.0,811.0,MM 811 LMR,Lower Mississippi,SCHEDULED,"SUBJ: SAFETY BROADCAST NOTICE TO MARINERS SEC LMR BNM 0091-22 MM 811 LMR A. THE CG HAS RECEIVED A REPORT OF SHOALING FROM MM 811 LMR B. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND  WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. C. MARINERS ARE REQUESTED TO CONTACT WESTERN REPORT SHOALING, HAZARDOUS CONDITIONS,  OR MISSING ATON.   CANCEL AT//261708Z SEP 22//  BT"
2022-09-12 17:02:53,SEC LMR BNM 0091-22,shoaling,MM 811 LMR,MISSISSIPPI-LO,811.0,811.0,MM 811 LMR,Lower Mississippi,SCHEDULED,"SUBJ: SAFETY BROADCAST NOTICE TO MARINERS SEC LMR BNM 0091-22 MM 811 LMR A. THE CG HAS RECEIVED A REPORT OF SHOALING FROM MM 811 LMR B. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT USACE MAINTAINED DEPTH AND  WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES. C. MARINERS ARE REQUESTED TO CONTACT WESTERN REPORT SHOALING, HAZARDOUS CONDITIONS,  OR MISSING ATON.   CANCEL AT//261708Z SEP 22//  BT"
2022-09-12 21:08:07,SEC LMR BNM 0094-22,shoaling,MM 736.9,MISSISSIPPI-LO,736.9,736.9,"MM 736.9, 738.4, 738.7 AND 739.6 LMR",Lower Mississippi,SAFETY,"A. THE US COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS PROTOTYPING NEW AIDS TO NAVIGATION IN THE VICINITY OF MEMPHIS, TN ALONG THE MISSISSIPPI RIVER.1. THESE FOUR PROTOTYPE AIDS TO NAVIGATION ARE GREEN CAN BUOYS SET ALONG THE RIGHT DECENDING BANK AT MM 736.9, 738.4, 738.7 AND 739.6. 2. MARINERS ARE REQUESTED TO CONTACT WESTERN RIVERS COMMAND CENTER VIA MARINE VHF-FM CH-16 OR VIA TELEPHONE AT 866-777-2784 TO REPORT SHOALING, HAZARDOUS CONDITIONS, OR MISSING ATON.BT"
2022-05-12 13:30:30,SEC LMR BNM 0037-22,draft restriction,MM 869-439,MISSISSIPPI-LO,439.0,869.0,MM 869-439 LM,Lower Mississippi,SAFETY,"A. THE COTP LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY FROM MM 869-439 DUE TO THE EXPECTED RAPID INCREASE IN RIVER LEVELS ON THE LOWER MISSISSIPPI RIVER OVER THE NEXT SEVERAL DAYS. B. MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION DUE TO THE HAZARDOUS CONDITIONS ASSOCIATED WITH STRONG CURRENTS, SEVERE OUT DRAFTS, MISSING/OFF STATION ATON, AND DIVING BUOYS.  C. FLEET OPERATORS SHOULD REGULARLY CHECK THEIR FLEETS AND IMMEDIATELY REPORT BARGE BREAKAWAYS TO THE USCG VIA CHNL 16 OR BY TEL (314) 269-2332.  BT"
2022-05-23 18:51:17,SEC LMR BNM 0043-22,shoaling,MM 769 LMR,MISSISSIPPI-LO,769.0,769.0,MM 769 LMR,Lower Mississippi,SAFETY,A. THE COAST GUARD RECIEVED A REPORT OF SHOALING IVO MM 769 LMR. ALL MARINERS ARE ADVISED TO TRANSIT WITH CAUTION.  CANCEL AT//060400Z JUN 22//  BT
2022-06-12 08:04:16,SEC LMR BNM 0045-22,shoaling,MM 769.5 LMR,MISSISSIPPI-LO,769.5,769.5,MM 769.5 LMR,Lower Mississippi,SAFETY,THE COAST GUARD RECIEVED A REPORT OF SHOALING IVO MM 769.5 LMR. ALL MARINERS ARE REQUESTED TO TRANSIT THE AREA WITH CAUTION.  BT
2022-06-21 12:38:19,SEC LMR BNM 0048-22,shoaling,MM 354.5;MM 178.7,ARKANSAS,178.7,354.5,MM 354.5 & MM 178.7 ARK,Lower Mississippi,SAFETY,A. THE CG RECEIVED A REPORT OF SHOALING IN THE FOLLOWING AREAS ALONG THE ARKANSAS RIVER: 1. MM 354.5 2. MM 178.7 B. ALL MARINERS ARE ADVISED TO TRANSIT THESE AREAS WITH CAUTION.  CANCEL AT//051619Z JUL 22//  BT
2022-06-21 12:36:39,SEC LMR BNM 0047-22,shoaling,MM 769.5;MM 545,MISSISSIPPI-LO,545.0,769.5,MM 769.5 & MM 545 LMR,Lower Mississippi,SAFETY,A. THE CG RECEIVED A REPORT OF SHOALING IN THE FOLLOWING AREAS ALONG THE LOWER MISSISSIPPI RIVER: 1. MM 769.5 2. MM 545 B. ALL MARINERS ARE ADVISED TO TRANSIT THESE AREAS WITH CAUTION.  CANCEL AT//051613Z JUL 22//  BT
2022-06-24 11:12:03,SEC LMR BNM 0049-22,shoaling,MM 857-858 LMR,MISSISSIPPI-LO,857.0,858.0,MM 857-858 LM,Lower Mississippi,SAFETY,A. THE CG RCVD A RPT OF SHOALING IVO MM 857-858 LMR. ALL MARINERS ARE ADVISED TO TRANSIT THE AREA WITH CAUTION. CANCEL AT//081448Z JUL 22//
2022-07-01 15:32:57,SEC LMR BNM 0051-22,dredging,MM 725.5 LMR,MISSISSIPPI-LO,725.5,725.5,MM 725.5 LM,Lower Mississippi,SAFETY,"1. MARINERS ARE ADVISED THAT USACE CONTRACT DREDGE VESSEL IOWA WILL BE WORKING IVO MCKELLAR LAKE AT MM 725.5 LMR FROM 02 JUL TO 16 JUL 2022. 2. DREDGE EQUIPMENT MAY INTERMITTENTLY BLOCK THE CHANNEL, AND THEREFORE ONGOING ROLLING CHANNEL CLOSURES MAY BE REQUIRED DURING THIS PROJECT.3. TRAFFIC WISHING TO PASS SHOULD CONTACT THE DREDGE VESSEL IOWA AT LEAST 30 MINUTES PRIOR TO ARRIVAL TO ALLOW DREDGE PERSONNEL TO SECURE EQUIPMENT.4. MARINERS ARE REQUESTED TO TRANSIT THE AREA AT THEIR SLOWEST SAFE SPEED TO MINIMIZE WAKE AND PROCEED WITH CAUTION AFTER MAKING PASSING ARRANGEMENTS WITH DREDGE VESSEL IOWA.5. THE DREDGE VESSEL IOWA CAN BE CONTACTED VIA MARINE VHF-FM ON CH-16 OR QUEUE MANAGEMENT.CANCEL AT//170400Z JUL 22//"
2022-07-05 17:16:26,SEC LMR BNM 0053-22,shoaling,MM 739 LMR,MISSISSIPPI-LO,739.0,739.0,MM 739 LMR,Lower Mississippi,SAFETY,"THE US COAST GUARD CAPTAIN OF THE PORT LOWER MISSISSIPPI RIVER IS ISSUING A SAFETY ADVISORY FOR SHOALING ON THE LOWER MISSISSIPPI RIVER AT LUCY WOODSTOCK, IVO MM 739 LMR. MARINERS SHOULD TRANSIT WITH CAUTION, AND ARE ADVISED THAT US ARMY CORPS OF ENGINEERS MAINTAINED DEPTH AND WIDTH MAY NOT BE AVAILABLE ON ALL BUOY LINES.BT"
